Time [MJD],RV_C [m/s],e_RV_C [m/s],RV_A [m/s],e_RV_A [m/s]
58710.45703125,-1.4062436204929658,,0.007652186240271863,
58711.4921875,1.6193731533549502,,-1.3681080202248317,
58712.484375,0.041171596497856955,,-1.321507415516176,
58714.49609375,0.8051606347382685,,-0.7865920348112749,
58715.4921875,0.06091882839569496,,-0.3933023769062014,
58716.45703125,0.23390235295002793,,-0.5281389288042844,
58719.453125,-0.8957176279250221,,-1.8857015651167344,
58720.4765625,-0.2059366904810267,,-1.4539615064669797,
58763.36328125,-0.6164612192404133,,0.5987901951439694,
58764.3671875,-0.5484073509005496,,0.2637075182103557,
58772.4140625,-0.2791251036676696,,0.9881539086727882,
58780.2578125,0.11057196108745715,,0.5679392657926614,
58795.3515625,0.5989901140880577,,0.28932946240143587,
58796.23828125,1.2857512827904434,,-0.0789044846212622,
58797.328125,1.0224371313713687,,-0.42594189570218766,
58798.20703125,-0.2586415435438768,,-0.08137139949787964,
58850.140625,0.37049792645471524,,-1.5383001761370967,
59059.48046875,0.40549524947876336,,0.8185176863857302,
59060.48046875,0.693264095102067,,0.3743462528718016,
59061.4765625,0.868598269065848,,0.5385201355486455,
59063.48828125,0.20601539106373168,,-0.6318590225820506,
59065.484375,-0.28320749687541663,,0.03665463684147269,
59118.3828125,1.076225599255265,,-0.247033830382959,
59119.37890625,-0.13823529235604082,,0.8091171247049094,
59120.390625,-1.1499944030190885,,0.455214614274207,
59121.37890625,-0.3534949570574223,,0.47315303452347834,
59122.35546875,0.5039786275360214,,0.03338880051597215,
59130.3046875,-0.8158529734767342,,0.8477730138334153,
59135.4296875,-0.13372230542974073,,0.6234060176614218,
59146.25390625,1.2276083892435994,,0.45035352123026917,
59153.37890625,0.08864064664342974,,-1.8915899910523737,
59156.40234375,-0.19384077302248448,,-1.2467123311520845,
59178.2421875,0.1810188533658077,,0.9895883207799359,
59180.19140625,0.16506154955697144,,0.4276189888465846,
