Time [MJD],RV_C [m/s],e_RV_C [m/s],RV_A [m/s],e_RV_A [m/s]
58715.48828125,-0.9885148934018488,,0.8060452075270845,
58719.46875,-1.167803074944299,,-0.7617979585867154,
58719.47265625,-4.0684653619486255,,2.547036935839486,
58720.49609375,-2.4151035738840427,,0.3939498059780284,
58764.3984375,1.0875587131138515,,-1.2929165825823659,
58764.40234375,1.4634399253267842,,-1.1995900311234236,
58764.40234375,1.7292476964630832,,0.8501234379746525,
58772.44921875,-2.9723883101233506,,1.183931075420461,
58772.44921875,-1.5503194724225586,,1.5700287416259193,
58772.453125,-3.2906552895573844,,1.853150203291995,
58780.3515625,-3.314551594752238,,1.0645159909087236,
58780.3515625,-1.1539694004502468,,-0.25301810769014255,
58780.35546875,-1.1530824372201678,,-0.3149402271702215,
58781.43359375,-1.8259384742917923,,-0.572870322911097,
58781.4375,0.6608662537920278,,-2.888013674041792,
58781.44140625,0.4454724812996975,,-2.413220487486962,
58788.44140625,-2.242384145599585,,1.106240143318571,
58788.44140625,-2.0292792025809403,,0.511665473737426,
58788.4453125,-1.9167411142961805,,0.20457782490579124,
58794.3984375,1.8685608782709813,,1.9544015647605044,
58794.40234375,0.522207152941184,,4.059880045949677,
58794.40234375,2.928702966597953,,1.5847196815116575,
58794.40625,2.273286380999798,,1.2597590698441876,
58795.39453125,2.0706845175605393,,1.1190381793771964,
58795.39453125,2.411797217193098,,0.6444110754477625,
58795.3984375,2.6794773072873452,,2.7075110146503905,
58795.40234375,2.1618946939077754,,1.6076619874049602,
58796.33984375,0.08537319811709487,,3.329416637492516,
58796.33984375,1.4030974569239008,,1.17245898024821,
58796.34375,2.0060856118236954,,0.6152471925359151,
58796.34375,-1.023916144108326,,2.7945714582335617,
58797.38671875,1.5166365710757532,,0.16628070594010746,
58797.38671875,1.6799491370315462,,0.6743548587343144,
58797.38671875,1.4916396297266936,,2.228325987132917,
58797.390625,1.7744456626465406,,-0.3013367352400549,
58798.21484375,2.1450724208403162,,-0.7444427414807055,
58798.21875,2.1350287937958425,,-0.39107636052998207,
58798.22265625,-0.32990523366021063,,0.8645986337229463,
58798.2265625,0.5126805482727335,,0.9032079201493772,
58833.328125,0.5489950579446012,,1.3971363303993845,
58833.3359375,1.4994412132648,,0.4085432024229356,
58833.33984375,1.4674428338069705,,-0.013407392728609802,
58833.34375,1.6796494423749109,,-0.6261572141871752,
58850.19921875,-0.420336399622359,,-2.1463190772680303,
58850.203125,-1.2320282322342884,,0.11877241354702406,
58850.203125,-2.857826977572517,,2.4274019694321276,
58850.20703125,0.272995297035302,,-0.15791859619131632,
58852.12890625,-1.3022220004569842,,-0.8371873826834051,
58852.1328125,-2.102304706435226,,0.34436504985733674,
58852.1328125,-0.4184052887239167,,0.12912407941165238,
58852.13671875,-2.2741016075234888,,1.3630247439143495,
58872.171875,2.9955542449853048,,-3.307723637891319,
58872.171875,0.06222758135669881,,-1.7972790543408381,
58872.17578125,0.5965382462554945,,-0.48146154541150876,
58872.17578125,-0.07493939344300404,,-3.2165085639161353,
58884.15625,5.106524048973924,,-3.969108480942438,
58884.16015625,4.287366721022176,,-3.382647686193815,
58884.1640625,4.505570634963979,,-3.1888642954481186,
58884.171875,4.55105462719778,,-1.899204244713169,
59088.49609375,4.7261026456180675,,-2.230654851024082,
59088.5,0.2891049101580343,,-0.6928270374390486,
59090.4921875,2.299026308940306,,0.1010540540130549,
59097.5,3.665186427880947,,2.3893739155411637,
59097.5,4.463146773162489,,0.6758862265096224,
59099.4765625,2.2478662801084512,,-1.0837478312175906,
59099.48046875,-0.883193764656558,,2.2571205631567937,
59099.48046875,3.4151551064812953,,-1.5338735716529346,
