Time [MJD],RV_C [m/s],e_RV_C [m/s],RV_A [m/s],e_RV_A [m/s]
58710.45703125,-0.1581873014494033,,-0.13909600270028366,
58710.45703125,-0.9820822379425911,,-0.01519801444928337,
58710.4609375,-2.067818065697187,,-0.30656789958531205,
58711.48828125,2.1806509492211936,,-0.5019210697771305,
58711.4921875,0.4062819149236252,,-1.2471595794248747,
58712.48828125,-0.09119247322532242,,-1.218892954947802,
58712.48828125,-0.4335419523487607,,-1.5708183781681138,
58712.48828125,0.46229122039039283,,-0.5001751104775798,
58714.4921875,1.53428619634767,,-1.2231252866301694,
58714.4921875,1.0589090546342437,,-0.5665500247995557,
58714.4921875,0.5887136101813768,,-0.8325911526123138,
58715.48828125,-0.144197759552192,,0.12348000716031754,
58715.4921875,0.18374346645048,,-0.11863053036579196,
58715.4921875,0.10359678092126612,,-0.6087810860475156,
58715.4921875,-0.4378553849083562,,-0.12836407646789327,
58715.49609375,-1.3260090029548643,,1.52654369196924,
58716.44921875,1.8263398829416215,,0.12704819962744157,
58716.44921875,-0.5308484100764945,,0.47389103366118257,
58716.44921875,-0.1486256002534334,,-0.554922962685316,
58716.453125,-0.26144650564165994,,-1.2050415104220895,
58719.453125,-1.4641107233770985,,-1.8811156960069635,
58719.453125,-2.394265681994848,,-0.8288904248892142,
58719.453125,-0.6976934027395085,,-0.8965869717226784,
58719.45703125,-0.7141607396400373,,-1.938698126033087,
58719.45703125,0.2760478368348389,,-1.2981236214532759,
58719.4609375,-1.3011212990370407,,-2.122306414292334,
58720.4609375,1.422564568026388,,-0.32939071885576243,
58720.46484375,0.39256846869202366,,-0.8882160306542106,
58720.46484375,-2.251390799450129,,-0.5063722410276829,
58720.46484375,-0.6127944344231617,,-0.6934762964843377,
58720.46875,-2.221911452129477,,-1.3769923354186475,
58720.46875,0.5171796621146583,,-0.5283606713424702,
58720.46875,-1.5176493833319524,,-0.5916151219896096,
58720.47265625,2.0894276237625258,,-0.8665540675606505,
58720.47265625,-2.899566267312733,,-2.0344815632041415,
58720.47265625,-2.7097197016302514,,-1.343133060527248,
58720.4765625,2.5842819878174432,,-1.2660409999749427,
58720.48046875,-2.799020560991499,,-1.9080527822206879,
58720.48046875,4.069329391088949,,-2.0453694091058243,
58720.48046875,-2.515633470371292,,-1.4914429245987075,
58720.484375,-2.8358830619583877,,-1.3256885722694245,
58720.484375,4.825098582341277,,-1.719671925553464,
58720.484375,-1.8888829618071572,,-1.0615222905847173,
58720.48828125,-0.7990799517525367,,-1.1461525711471503,
58720.48828125,-3.661368109915898,,-1.5091909510697263,
58720.48828125,5.315483738234679,,-1.0103347914078036,
58763.359375,-0.5837585469418143,,0.09192568224525233,
58763.359375,-0.8516991268451554,,-0.3935364478123441,
58763.359375,0.7340586714380523,,0.7997127119122608,
58763.36328125,-1.7610502856251546,,0.8667668594051552,
58763.36328125,0.35840908222873447,,1.6026083948715786,
58764.359375,-0.02940666451288898,,0.4740819785272645,
58764.359375,-0.7223513160389426,,0.3850136906001932,
58764.359375,-1.1512710184546684,,1.294585248484669,
58764.36328125,0.16142243628528408,,0.746738595502529,
58764.36328125,-1.78051305386018,,0.6859580211948682,
58764.3671875,-0.9322041527549492,,1.0659816396208872,
58764.3671875,-1.875759065732432,,0.39973430650462005,
58764.3671875,0.1950702879595949,,0.8446977994922806,
58764.37109375,-1.1032313393169326,,0.3519990605578707,
58764.37109375,0.14719007208507628,,1.2187346315777368,
58764.37109375,-0.29993713512392217,,1.2271716532398602,
58764.37109375,-1.550374331713285,,0.5931484006104729,
58764.375,-2.1023223724151534,,0.540466924710779,
58764.375,1.7781968219762112,,-1.1294352042508982,
58764.37890625,-0.8550228089226902,,0.9811709012573783,
58764.37890625,-1.3403820211430004,,0.7722552111339385,
58764.37890625,-1.3895194758281764,,0.0508238181628643,
58764.3828125,0.2023210449315621,,-0.060914163534374066,
58764.3828125,-2.2002452698984962,,0.38661980266287166,
58764.3828125,0.7886717046624325,,1.368802681617568,
58764.3828125,-3.039266268925032,,0.8899474423144077,
58764.38671875,0.8649053842436489,,-0.3038818036277109,
58764.38671875,-1.8958267733090621,,0.5552237670109376,
58764.38671875,1.0294618276302359,,1.0860508887278897,
58772.41015625,-1.1001897332093182,,1.4742931478096313,
58772.41015625,-0.42425755279921606,,1.053945684196404,
58772.41015625,-0.8978172948501837,,2.7138762758567467,
58772.4140625,0.032919508290466304,,0.9477207715442217,
58772.4140625,-0.32587224711616947,,0.8296753687477325,
58780.25390625,0.36664382735020307,,0.9859294358829225,
58780.2578125,0.05609855576716516,,0.7357142094190854,
58780.2578125,-0.07349347680487872,,1.0598558025380043,
58780.26171875,0.058590116150605165,,0.5100628589965829,
58780.26171875,-0.00467764946694843,,0.4779631929735115,
58795.34765625,1.5759167952945239,,0.7551263165714142,
58795.34765625,0.3319764448800492,,-0.26877085742817364,
58795.34765625,-0.431451011263396,,1.0058260323090216,
58795.3515625,0.3805190970406076,,0.5371786779112679,
58795.3515625,0.898042098649776,,0.5079369263020995,
58796.2421875,1.5651594469157533,,0.5484459208095597,
