Time [MJD],RV_C [m/s],e_RV_C [m/s],RV_A [m/s],e_RV_A [m/s]
58715.48828125,0.5824262970669913,,-1.3254674644564268,
58719.46875,-0.04832798626150847,,-1.759013718237302,
58720.5,-1.6908869625195813,,0.2840884709113958,
58764.3984375,1.8431945194783976,,-0.04564730796158312,
58772.44921875,-3.017752485638624,,1.6223980858273137,
58780.3515625,-2.1413210272236887,,0.8565928481155032,
58781.4375,0.17843010304869722,,-0.8871389950475077,
58788.44140625,-3.1082374125758374,,1.453483598702027,
58794.40625,0.045220312563853504,,3.022621088406086,
58795.3984375,0.44358042479184867,,3.364312245709341,
58796.34765625,0.7083157372368083,,2.462522489905006,
58797.38671875,2.2223390625053296,,0.7730230904177349,
58798.22265625,2.5990114192154645,,-0.6412469225424,
58833.3359375,1.0347879497342802,,1.2853727871731593,
58850.203125,-1.4620769115801195,,-0.26134145307494094,
58852.1328125,-1.3385683175085088,,-0.6366200666778017,
58872.17578125,1.2401930858196462,,-2.2426336672715816,
58884.16015625,3.8329534351777745,,-1.89044772756721,
59088.5,4.733008736384306,,-5.292944435023742,
59090.49609375,1.3825606559152632,,0.2738427567734263,
59097.50390625,2.6345130961223475,,3.534677181800717,
59099.48046875,0.9346830175684957,,1.4121806001983188,
59109.47265625,2.3492441885825404,,0.9093320756686492,
59118.44140625,-1.94663659779234,,-0.6846797160814704,
59119.44140625,-1.1250982303622807,,-1.2697068530427797,
59120.48046875,1.8041491737118474,,-4.286692294226283,
59121.3984375,-1.7214564100878942,,-1.3104031166765413,
59122.43359375,-1.8509003346375081,,-1.5815024050175523,
59123.5,-2.4276918382034083,,-0.7949025518422772,
59132.48046875,1.1838082642629812,,2.9864806464725833,
59146.29296875,-0.05225610000022307,,3.6579698154232876,
59152.37890625,-3.5418056225689867,,-0.5925014139610738,
59153.43359375,-3.645594438341389,,-2.0336649907667965,
59156.41015625,-0.8101433965557803,,-4.44568463606803,
59168.296875,-1.9650316948001887,,2.404546679754503,
59179.3359375,1.0484750679148416,,1.611193725633223,
59180.23046875,0.025679031024424592,,1.134813737133015,
