Time [MJD],RV_C [m/s],e_RV_C [m/s],RV_A [m/s],e_RV_A [m/s]
58715.48828125,-0.7990127663425832,,0.6165430804678189,
58719.46875,-2.283571674820823,,0.3539706412898089,
58719.47265625,-4.18853551699765,,2.66710709088851,
58720.49609375,-2.646103865235265,,0.6249500973292503,
58764.3984375,1.0912482945601674,,-1.2966061640286817,
58764.40234375,3.264472569190302,,-3.0006226749869414,
58764.40234375,2.70579941656476,,-0.126428282127024,
58772.44921875,-2.7545665959381704,,0.9661093612352809,
58772.44921875,-1.3087633872860553,,1.328472656489416,
58772.453125,-3.0047958809273245,,1.567290794661935,
58780.3515625,-2.6655440744378316,,0.41550847059431745,
58780.3515625,-0.5775531979453807,,-0.8294343101950086,
58780.35546875,-1.0531476995051674,,-0.41487496488522196,
58781.43359375,-0.8673344779172731,,-1.5314743192856162,
58781.4375,0.8748439882786507,,-3.101991408528415,
58781.44140625,-0.35536249014068466,,-1.6123855160465796,
58788.44140625,-1.55794039217435,,0.4217963898933356,
58788.44140625,-1.6367011519935575,,0.11908742315004311,
58788.4453125,-1.71902041752336,,0.006857128132970736,
58794.3984375,1.799936216432315,,2.0230262265991708,
58794.40234375,1.1836930119815752,,3.3983941869092855,
58794.40234375,2.9273387099143173,,1.5860839381952931,
58794.40625,1.4153663643563177,,2.117679086487668,
58795.39453125,2.2834053899639626,,0.9063173069737729,
58795.39453125,1.7149458911115956,,1.3412624015292651,
58795.3984375,3.203694857028291,,2.1832934649094446,
58795.40234375,2.6272273352097146,,1.1423293461030208,
58796.33984375,0.688907075506576,,2.7258827601030347,
58796.33984375,0.8293180401543518,,1.7462383970177588,
58796.34375,2.5321639793739448,,0.08916882498566608,
58796.34375,-0.42973675994988936,,2.200392074075125,
58797.38671875,1.4519223734808966,,0.23099490353496405,
58797.38671875,1.1109257319969212,,1.2433782637689395,
58797.38671875,2.4454264959970398,,1.274539120862571,
58797.390625,2.284074557849118,,-0.8109656304426323,
58798.21484375,1.5472045823279719,,-0.14657490296836123,
58798.21875,1.8478518133227457,,-0.1038993800568851,
58798.22265625,-0.810557379023056,,1.3452507790857917,
58798.2265625,0.7357395869020762,,0.6801488815200345,
58833.328125,1.7395320880782414,,0.2065993002657442,
58833.3359375,2.0599629381391016,,-0.15197852245136573,
58833.33984375,2.3268152521069023,,-0.8727798110285419,
58833.34375,1.2226357828093606,,-0.16914355462162495,
58850.19921875,-0.7842868722284526,,-1.7823686046619367,
58850.203125,-1.6956898374337512,,0.5824340187464869,
58850.203125,-2.4340020042539243,,2.003576996113535,
58850.20703125,-0.22132659014352257,,0.33640329098750826,
58852.12890625,-2.1541843750216314,,0.014774991881242261,
58852.1328125,-3.065430827127458,,1.307491170549569,
58852.1328125,-0.5047244110669313,,0.21544320175466697,
58852.13671875,-3.1479515653188836,,2.2368747017097443,
58872.171875,1.9213553237377385,,-2.233524716643753,
58872.171875,0.5095294127597083,,-2.2445808857438476,
58872.17578125,0.9637394612310894,,-0.8486627603871038,
58872.17578125,-0.5235695008281955,,-2.7678784565309438,
58884.15625,3.9869604488468355,,-2.84954488081535,
58884.16015625,3.12003984863444,,-2.215320813806079,
58884.1640625,2.335808785356866,,-1.0191024458410054,
58884.171875,2.842384781857929,,-0.19053439937331823,
59088.49609375,3.6064239269295175,,-1.110976132335532,
59088.5,0.1746916915558281,,-0.5784138188368424,
59090.4921875,3.804505920565095,,-1.4044255576117346,
59097.5,2.6494139226902598,,3.405146420731851,
59097.5,4.866022539313796,,0.27301046035831406,
59099.4765625,2.201430020559764,,-1.0373115716689034,
59099.48046875,0.18020074731000002,,1.1937260511902357,
59099.48046875,3.454649661904716,,-1.5733681270763553,
59109.46875,3.374636451256466,,0.2499617339625197,
59109.47265625,2.713036846053285,,1.5142835071344505,
59109.47265625,0.7164227883613563,,4.483645367560754,
59118.44140625,-1.862957165618222,,0.47504314380595764,
59118.44140625,0.4186563380457007,,-2.943350145014215,
59118.4453125,-1.8279318897427486,,-1.8983915558976407,
59119.4375,-0.4682975382266712,,-1.3697507609293431,
59119.4375,-1.267805954316766,,-0.9593414659329984,
59119.44140625,-2.327628873366389,,-0.5785346601646253,
59120.48046875,-1.0372167392276999,,-2.5327041185220645,
59120.484375,2.0137505930080035,,-6.010917544507768,
59120.484375,-0.2054959668123293,,-2.494673914374935,
59121.390625,-0.8748329755535458,,-1.5735668861024685,
59121.39453125,-1.574292367263549,,-1.3776475334549654,
59121.3984375,-1.340238810270893,,-1.0776434732601212,
59122.4296875,-1.9456229820338462,,-1.033019799544043,
59122.4296875,-2.127995176511941,,-2.1438299781128234,
59122.43359375,-2.0967143879908416,,-0.6148995849932979,
59123.49609375,-2.4339341059664217,,-0.11746258186146746,
59123.49609375,-2.664917255487822,,1.0252332141443075,
59123.49609375,-3.5749749093242182,,0.4666324207150791,
59132.48046875,0.8366021834259865,,4.187989898277374,
59132.48046875,3.078140377092821,,3.96824125539179,
59132.484375,3.2917369887324504,,3.3998777980490353,
59146.28515625,2.52988963218909,,2.994427791311146,
59146.28515625,2.4279058677330743,,2.6348331866265364,
59146.296875,0.03937285458381412,,3.6157429087601716,
59146.296875,1.11290976326586,,2.1950685489062507,
59152.37890625,-5.139755875405836,,-0.2802931561720537,
59152.37890625,-5.852802162005553,,0.154280230037038,
59152.3828125,-6.123884374474244,,3.007912491333854,
59153.40625,-8.6776085983272,,1.582907467139936,
59153.40625,-6.47568985835416,,-0.046806682989354365,
59153.453125,-5.351170262862732,,-0.19857847574640736,
59153.453125,-5.047926158224449,,-1.1312476292128155,
59153.453125,-4.141968333522952,,-0.5952498875080627,
59156.3671875,-1.6495708417602528,,-3.2554940589582615,
59156.41015625,-4.139562343561842,,-0.15896569192229776,
59156.4140625,-2.6111124664420955,,-3.007300822948294,
59156.4140625,-1.8427568086629882,,-2.696097154555526,
59168.296875,-0.30881035482522606,,0.42388705566921175,
59179.33203125,2.0226548029701448,,-0.6029516372824089,
59179.3359375,2.847743423977315,,0.2580559331166709,
59179.3359375,3.148062512088114,,0.011142606724621806,
59180.2265625,-0.0756669615757295,,1.0414211526540902,
59180.23046875,1.8405141637346667,,-0.832798302734431,
59180.234375,3.0878853518997786,,-1.0044248619932932,
