Time [MJD],RV_C [m/s],e_RV_C [m/s],RV_A [m/s],e_RV_A [m/s]
58764.47265625,1.9765597962191135,,0.43840665549057456,
58771.41015625,-1.7901571974399837,,-0.40303064772532826,
58772.48046875,1.3246136975958278,,-0.36686160135488977,
58773.4609375,0.7950105142036314,,-0.18058117186894337,
58778.4296875,-0.5717161552810828,,-0.11848096722797921,
58780.39453125,0.08574176377740592,,0.02514753949478213,
58781.44921875,1.0810581131087011,,0.296310682350987,
58785.43359375,1.6269495066570177,,-0.10462221510357964,
58788.46484375,-0.4011530716146131,,-0.36533799620694885,
58794.421875,1.4214302151665381,,-0.21190809939435015,
58795.421875,-1.7167264345189868,,1.1638584135724248,
58796.3671875,-0.2935334413734121,,0.38153456105185013,
58797.40234375,0.4210025213497224,,0.1400210592662157,
58802.4921875,1.9736854548821845,,-0.45898755785999634,
58827.3671875,-0.03675087969190527,,-0.6229286646921567,
58828.30859375,1.3717544488128093,,-0.13934414944687132,
58829.328125,-0.9642599989650891,,-0.06925987745022291,
58833.36328125,-1.540717501165505,,0.30120397240644314,
58850.29296875,0.36484509931597,,-1.741687729637532,
58852.1875,0.8544976057024003,,-1.5446947282114623,
58853.3125,0.36936165556053224,,-0.5941657116633442,
58859.3203125,-0.15662143884979085,,-0.3657290039717711,
58861.359375,-0.7119105987668761,,-0.5123441409296858,
58872.1953125,0.780924557132383,,-0.14360703120394488,
58881.1875,-1.0828679683699034,,-0.36263921273290856,
58884.1796875,-0.44839989849337036,,1.1086056080155584,
58907.109375,0.7835431923266211,,0.02162101328931701,
58908.16015625,-1.4018044688418534,,0.07073820570779135,
58913.1015625,-1.9783010063664084,,0.9447811299510965,
59064.4765625,-0.7683747254094345,,-0.6160972994433774,
59065.47265625,-1.3021264541744864,,0.5585235699466743,
59074.48828125,-0.17411636573324107,,-0.4703043895883209,
59087.4921875,-1.2657806937254892,,0.3009253680914272,
59088.49609375,0.07178369096581028,,0.26035805371262777,
59090.48828125,-0.14903745680826208,,0.3362207053929501,
59095.50390625,3.2107276104076794,,0.6233062241145089,
59097.48828125,0.6489963324067685,,1.0564364278966696,
59098.49609375,0.8950011831839109,,1.1842719091507772,
59099.484375,0.034221388616963846,,0.0919267037177242,
59101.49609375,-3.4784050508919657,,-0.408508380210846,
59109.4765625,1.078247118696125,,0.38304501660731305,
59118.4765625,1.0936088439009473,,0.1540602445274907,
59119.46484375,0.07786411669701565,,0.8646291904814224,
59120.484375,-0.0029662236846468293,,0.5792485933630849,
59121.4453125,0.29709423588316186,,-0.3616810068297238,
59122.453125,1.37688314200195,,0.4048435636139879,
59123.51171875,0.0078171289586767,,0.49217129540726134,
59124.48828125,1.2739051436132378,,-0.4687409379972999,
59132.48828125,0.11940823110625487,,0.8154556815409332,
59135.4765625,1.6332399635398605,,0.2781864491073276,
59146.265625,-0.4480233514390173,,-0.7838607827887947,
59152.41796875,-1.8856490078598505,,-1.6655710638679615,
59153.421875,-0.8285558518650346,,-0.19733463001902737,
59156.37890625,-0.4943270251863382,,-0.27216404263522376,
59166.2890625,-1.2438789948546654,,-0.7204270143731467,
59178.26953125,-3.3118493711212387,,0.3404632837684268,
59179.43359375,-0.2912027015773082,,1.1345138798494963,
59180.21875,-0.20478872125054837,,1.4143108370227364,
