Time [MJD],RV_C [m/s],e_RV_C [m/s],RV_A [m/s],e_RV_A [m/s]
58715.48828125,-0.8375587475362263,,0.6156877065726203,
58719.46875,-1.9286472957404062,,0.16182386219867517,
58720.5,-1.6340044636996733,,-0.43036535656080765,
58764.3984375,1.3517284660200621,,-0.5855929151867931,
58772.44921875,-3.311264916933408,,2.257789872063552,
58780.3515625,-2.089975134270318,,0.3422251870567119,
58781.4375,0.18232151430003096,,-2.433611500576137,
58788.44140625,-2.718740826467487,,1.2265755960507558,
58794.40625,1.0869135994095167,,2.9674909943925023,
58795.3984375,1.7349349518867587,,2.0791437141808853,
58796.34765625,-0.019369610371999357,,2.5745981787833934,
58797.38671875,1.3004364140133045,,0.9686898594762146,
58798.22265625,1.061676333433594,,0.1736669810715501,
58833.3359375,1.1192691506655654,,0.4365087341520786,
58850.203125,-1.1521767211831833,,0.12158985990707727,
58852.1328125,-1.4133050337236845,,0.10424527205695355,
58872.17578125,1.3426340862399426,,-2.6860261232972986,
58884.16015625,5.492702491538107,,-4.032292038361088,
59088.5,3.1256055540238687,,-2.1305881672530997,
59090.49609375,1.9316968483528854,,0.42898215951163365,
59097.50390625,4.3424123347421615,,1.2111682844504825,
59099.48046875,2.084777630589569,,-0.6510700582719249,
59109.47265625,1.8262193258135841,,2.487584682050935,
59118.44140625,-2.0392846120743444,,-0.5515134308423866,
59119.44140625,-1.0376226444236516,,-1.3242935625555794,
59120.48046875,0.7020597900613605,,-4.1664235068062165,
59121.3984375,-0.7878869932854577,,-1.8601315086156482,
59122.43359375,-2.529961554666931,,-0.8314053359060498,
59123.5,-2.8033085176047248,,0.3307660899223688,
59132.48046875,1.337950350264534,,4.87175819861561,
59146.29296875,0.27456295390545193,,4.065943934818442,
59152.37890625,-3.4431366656425038,,-1.3487416995398522,
59153.43359375,-4.504027706140814,,-1.478036205916542,
59156.41015625,-1.8030502630386014,,-3.0689367447218796,
59168.296875,-0.7506461336110073,,0.8263214793661513,
59179.3359375,2.214197242549554,,0.3066990504712146,
59180.23046875,0.4702315385458964,,0.8414057212717476,
