Time [MJD],RV_C [m/s],e_RV_C [m/s],RV_A [m/s],e_RV_A [m/s]
58710.45703125,-1.0696420521480472,,-0.7187216850713088,
58711.4921875,0.9892591028931954,,-0.5364881965578641,
58712.48828125,-0.24276506955096822,,-1.503636997746513,
58714.4921875,1.290550626554606,,-1.5301472739302122,
58715.48828125,-0.010525803408197643,,-0.9767515080299085,
58716.4453125,-0.15115182119261328,,-1.0859881611439304,
58719.45703125,-1.6815746898392576,,-0.978447372575411,
58720.4765625,0.21470808929541896,,-1.7608385501475876,
58763.35546875,-0.6541045177128829,,0.38399029221227676,
58764.3671875,-0.3899631921116512,,0.01875948907198255,
58772.40625,0.43681834558250243,,-0.020287063270608585,
58780.26171875,0.01753547389426724,,0.6698393142770016,
58795.3515625,1.0780581347887819,,0.16244775689811192,
58796.23828125,0.3643936594944377,,0.9447767829737062,
58797.3359375,0.6723083883488774,,0.9000761654473914,
58798.20703125,-1.1293414721344832,,2.2077227300323146,
58850.14453125,-0.754136219310122,,0.43824562662201577,
59059.48046875,1.3994845255960846,,0.6649959754658091,
59060.48046875,0.45711469914023484,,0.3313495665700965,
59061.4765625,0.6445533560635615,,0.8687033901155199,
59063.48046875,-0.06144629989487718,,-0.12855928302760397,
59065.48828125,0.4796711607845643,,-0.8031911480039204,
59118.38671875,0.29299898892038134,,-0.8396787661788,
59119.38671875,0.02431518102124236,,0.04317130148596399,
59120.3828125,-1.429678232121535,,0.9364042165818665,
59121.37890625,-0.671849854006547,,0.07557901229500333,
59122.35546875,-0.24212258956817978,,0.5499349998097611,
59130.3046875,-0.8796792331207306,,1.1016609548857494,
59135.4296875,-0.027086901309355094,,1.3419793896759364,
59146.25,1.4931425888644352,,0.19940492879902108,
59153.37109375,-0.46693312505280193,,-0.18655817564311672,
59156.40234375,0.42522350139023257,,-0.6400246165392762,
59178.25,0.2971807951373422,,-0.18391794544263584,
59180.1953125,0.12172497753819334,,-0.782845672765362,
